款号,订货会,品牌,品名,流水号,颜色,尺码,大类,中类,小类,季节,波段,等级,色系,价格带,吊牌价,描述
25318796,2015UKI秋冬订货会,UKI,罗马刷绒全长铅笔裤,861,103黑色,L,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,黑色系,200-299,298,主：95%涤纶 5%氨纶
25318796,2015UKI秋冬订货会,UKI,罗马刷绒全长铅笔裤,861,103黑色,XL,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,黑色系,200-299,298,主：95%涤纶 5%氨纶
25318796,2015UKI秋冬订货会,UKI,罗马刷绒全长铅笔裤,861,103黑色,XXL,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,黑色系,200-299,298,主：95%涤纶 5%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,862,103黑色,M,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,黑色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,862,103黑色,L,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,黑色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,862,103黑色,XL,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,黑色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,862,103黑色,XXL,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,黑色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,863,723深蓝,M,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,蓝色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,863,723深蓝,L,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,蓝色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,863,723深蓝,XL,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,蓝色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25418197,2015UKI秋冬订货会,UKI,厚牛仔全长铅笔裤,863,723深蓝,XXL,服装,外出服装系列,便裤（裤子）,冬,冬一,基本款,蓝色系,300-399,398,主：80%棉18%涤纶  2%氨纶
25410708,2015UKI秋冬订货会,UKI,银狐绒长版T恤,864,583粉红预留,L,服装,外出服装系列,T恤,冬,冬二,基本款,红色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：96%涤纶4%氨纶
25410708,2015UKI秋冬订货会,UKI,银狐绒长版T恤,864,583粉红预留,XL,服装,外出服装系列,T恤,冬,冬二,基本款,红色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：96%涤纶4%氨纶
25410708,2015UKI秋冬订货会,UKI,银狐绒长版T恤,865,713藏青,M,服装,外出服装系列,T恤,冬,冬二,基本款,蓝色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：96%涤纶4%氨纶
25410708,2015UKI秋冬订货会,UKI,银狐绒长版T恤,865,713藏青,L,服装,外出服装系列,T恤,冬,冬二,基本款,蓝色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：96%涤纶4%氨纶
25410708,2015UKI秋冬订货会,UKI,银狐绒长版T恤,865,713藏青,XL,服装,外出服装系列,T恤,冬,冬二,基本款,蓝色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：96%涤纶4%氨纶
25413713,2015UKI秋冬订货会,UKI,银狐绒印花有袖裙,866,103黑色,M,服装,外出服装系列,有袖连衣裙,冬,冬二,基本款,黑色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：95%涤纶5%氨纶
25413713,2015UKI秋冬订货会,UKI,银狐绒印花有袖裙,866,103黑色,L,服装,外出服装系列,有袖连衣裙,冬,冬二,基本款,黑色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：95%涤纶5%氨纶
25413713,2015UKI秋冬订货会,UKI,银狐绒印花有袖裙,866,103黑色,XL,服装,外出服装系列,有袖连衣裙,冬,冬二,基本款,黑色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：95%涤纶5%氨纶
25413713,2015UKI秋冬订货会,UKI,银狐绒印花有袖裙,867,134深灰花沙,M,服装,外出服装系列,有袖连衣裙,冬,冬二,基本款,黑色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：95%涤纶5%氨纶
25413713,2015UKI秋冬订货会,UKI,银狐绒印花有袖裙,867,134深灰花沙,L,服装,外出服装系列,有袖连衣裙,冬,冬二,基本款,黑色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：95%涤纶5%氨纶
25413713,2015UKI秋冬订货会,UKI,银狐绒印花有袖裙,867,134深灰花沙,XL,服装,外出服装系列,有袖连衣裙,冬,冬二,基本款,黑色系,300-399,368,主：35%棉60%聚酯纤维5%氨纶配布：95%涤纶5%氨纶
25413702,2015UKI秋冬订货会,UKI,针织撞色拉绒印花有袖裙,868,134深灰花沙,M,服装,外出服装系列,有袖连衣裙,冬,冬二,形象款,黑色系,400-499,428,主：60%涤纶35%人棉15%腈纶配布：100涤纶
25413702,2015UKI秋冬订货会,UKI,针织撞色拉绒印花有袖裙,868,134深灰花沙,L,服装,外出服装系列,有袖连衣裙,冬,冬二,形象款,黑色系,400-499,428,主：60%涤纶35%人棉15%腈纶配布：100涤纶
25413702,2015UKI秋冬订货会,UKI,针织撞色拉绒印花有袖裙,868,134深灰花沙,XL,服装,外出服装系列,有袖连衣裙,冬,冬二,形象款,黑色系,400-499,428,主：60%涤纶35%人棉15%腈纶配布：100涤纶
25413702,2015UKI秋冬订货会,UKI,针织撞色拉绒印花有袖裙,869,523暗红,M,服装,外出服装系列,有袖连衣裙,冬,冬二,形象款,红色系,400-499,428,主：60%涤纶35%人棉15%腈纶配布：100涤纶
25413702,2015UKI秋冬订货会,UKI,针织撞色拉绒印花有袖裙,869,523暗红,L,服装,外出服装系列,有袖连衣裙,冬,冬二,形象款,红色系,400-499,428,主：60%涤纶35%人棉15%腈纶配布：100涤纶
25413702,2015UKI秋冬订货会,UKI,针织撞色拉绒印花有袖裙,869,523暗红,XL,服装,外出服装系列,有袖连衣裙,冬,冬二,形象款,红色系,400-499,428,主：60%涤纶35%人棉15%腈纶配布：100涤纶
25419506,2015UKI秋冬订货会,UKI,贴标长款棉外套,870,223米白,M,服装,外出服装系列,外套,冬,冬二,基本款,白色系,500-999,780,主：100%涤纶
25419506,2015UKI秋冬订货会,UKI,贴标长款棉外套,870,223米白,L,服装,外出服装系列,外套,冬,冬二,基本款,白色系,500-999,780,主：100%涤纶
25419506,2015UKI秋冬订货会,UKI,贴标长款棉外套,870,223米白,XL,服装,外出服装系列,外套,冬,冬二,基本款,白色系,500-999,780,主：100%涤纶
25419506,2015UKI秋冬订货会,UKI,贴标长款棉外套,871,713藏青,M,服装,外出服装系列,外套,冬,冬二,基本款,蓝色系,500-999,780,主：100%涤纶
25419506,2015UKI秋冬订货会,UKI,贴标长款棉外套,871,713藏青,L,服装,外出服装系列,外套,冬,冬二,基本款,蓝色系,500-999,780,主：100%涤纶
25419506,2015UKI秋冬订货会,UKI,贴标长款棉外套,871,713藏青,XL,服装,外出服装系列,外套,冬,冬二,基本款,蓝色系,500-999,780,主：100%涤纶
25419402,2015UKI秋冬订货会,UKI,格子呢料大衣,872,105黑色格纹,M,服装,外出服装系列,外套,冬,冬二,形象款,黑色系,500-999,698,主：10%羊毛90%化纤配布：100%涤纶
25419402,2015UKI秋冬订货会,UKI,格子呢料大衣,872,105黑色格纹,L,服装,外出服装系列,外套,冬,冬二,形象款,黑色系,500-999,698,主：10%羊毛90%化纤配布：100%涤纶
25419402,2015UKI秋冬订货会,UKI,格子呢料大衣,872,105黑色格纹,XL,服装,外出服装系列,外套,冬,冬二,形象款,黑色系,500-999,698,主：10%羊毛90%化纤配布：100%涤纶
25419402,2015UKI秋冬订货会,UKI,格子呢料大衣,873,545大红格纹,M,服装,外出服装系列,外套,冬,冬二,形象款,红色系,500-999,698,主：10%羊毛90%化纤配布：100%涤纶
25419402,2015UKI秋冬订货会,UKI,格子呢料大衣,873,545大红格纹,L,服装,外出服装系列,外套,冬,冬二,形象款,红色系,500-999,698,主：10%羊毛90%化纤配布：100%涤纶
25419402,2015UKI秋冬订货会,UKI,格子呢料大衣,873,545大红格纹,XL,服装,外出服装系列,外套,冬,冬二,形象款,红色系,500-999,698,主：10%羊毛90%化纤配布：100%涤纶
25419508,2015UKI秋冬订货会,UKI,A摆羽绒服,874,713藏青,M,服装,外出服装系列,外套,冬,冬二,基本款,蓝色系,500-999,880,主：100%涤纶
25419508,2015UKI秋冬订货会,UKI,A摆羽绒服,874,713藏青,L,服装,外出服装系列,外套,冬,冬二,基本款,蓝色系,500-999,880,主：100%涤纶
25419508,2015UKI秋冬订货会,UKI,A摆羽绒服,874,713藏青,XL,服装,外出服装系列,外套,冬,冬二,基本款,蓝色系,500-999,880,主：100%涤纶
25419508,2015UKI秋冬订货会,UKI,A摆羽绒服,875,933桔红,M,服装,外出服装系列,外套,冬,冬二,基本款,桔色系,500-999,880,主：100%涤纶
25419508,2015UKI秋冬订货会,UKI,A摆羽绒服,875,933桔红,L,服装,外出服装系列,外套,冬,冬二,基本款,桔色系,500-999,880,主：100%涤纶
25419508,2015UKI秋冬订货会,UKI,A摆羽绒服,875,933桔红,XL,服装,外出服装系列,外套,冬,冬二,基本款,桔色系,500-999,880,主：100%涤纶
25419505,2015UKI秋冬订货会,UKI,H型长版羽绒服,876,103黑色,M,服装,外出服装系列,外套,冬,冬三,形象款,黑色系,1000-1499,1080,主：100%涤纶
25419505,2015UKI秋冬订货会,UKI,H型长版羽绒服,876,103黑色,L,服装,外出服装系列,外套,冬,冬三,形象款,黑色系,1000-1499,1080,主：100%涤纶
25419505,2015UKI秋冬订货会,UKI,H型长版羽绒服,876,103黑色,XL,服装,外出服装系列,外套,冬,冬三,形象款,黑色系,1000-1499,1080,主：100%涤纶
25419505,2015UKI秋冬订货会,UKI,H型长版羽绒服,877,583粉红预留,M,服装,外出服装系列,外套,冬,冬三,形象款,红色系,1000-1499,1080,主：100%涤纶
25419505,2015UKI秋冬订货会,UKI,H型长版羽绒服,877,583粉红预留,L,服装,外出服装系列,外套,冬,冬三,形象款,红色系,1000-1499,1080,主：100%涤纶
25419505,2015UKI秋冬订货会,UKI,H型长版羽绒服,877,583粉红预留,XL,服装,外出服装系列,外套,冬,冬三,形象款,红色系,1000-1499,1080,主：100%涤纶
25418515,2015UKI秋冬订货会,UKI,羽绒双拼全长铅笔裤,878,103黑色,M,服装,外出服装系列,便裤（裤子）,冬,冬二,形象款,黑色系,400-499,498,主：97%棉 3%氨纶
25418515,2015UKI秋冬订货会,UKI,羽绒双拼全长铅笔裤,878,103黑色,L,服装,外出服装系列,便裤（裤子）,冬,冬二,形象款,黑色系,400-499,498,主：97%棉 3%氨纶
25418515,2015UKI秋冬订货会,UKI,羽绒双拼全长铅笔裤,878,103黑色,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,形象款,黑色系,400-499,498,主：97%棉 3%氨纶
25418515,2015UKI秋冬订货会,UKI,羽绒双拼全长铅笔裤,878,103黑色,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,形象款,黑色系,400-499,498,主：97%棉 3%氨纶
25418715,2015UKI秋冬订货会,UKI,黄金绒全长打底裤,879,103黑色,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,328,主：92%棉，8%氨纶
25418715,2015UKI秋冬订货会,UKI,黄金绒全长打底裤,879,103黑色,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,328,主：92%棉，8%氨纶
25418715,2015UKI秋冬订货会,UKI,黄金绒全长打底裤,879,103黑色,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,328,主：92%棉，8%氨纶
25418715,2015UKI秋冬订货会,UKI,黄金绒全长打底裤,879,103黑色,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,328,主：92%棉，8%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,880,103黑色,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,880,103黑色,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,880,103黑色,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,880,103黑色,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,881,134深灰花沙,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,881,134深灰花沙,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,881,134深灰花沙,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418701,2015UKI秋冬订货会,UKI,银狐绒全长打底裤,881,134深灰花沙,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,200-299,248,主：35%棉60%聚酯纤维5%氨纶
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,882,103黑色,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,882,103黑色,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,882,103黑色,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,882,103黑色,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,883,134深灰花沙,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,883,134深灰花沙,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,883,134深灰花沙,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418798,2015UKI秋冬订货会,UKI,CVC加绒全长铅笔裤,883,134深灰花沙,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,398,主：65%棉 35%涤
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,884,103黑色,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,884,103黑色,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,884,103黑色,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,884,103黑色,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,885,134深灰花沙,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,885,134深灰花沙,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,885,134深灰花沙,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418713,2015UKI秋冬订货会,UKI,银狐绒绣标装饰全长铅笔裤,885,134深灰花沙,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,886,523暗红,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,红色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,886,523暗红,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,红色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,886,523暗红,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,红色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,886,523暗红,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,红色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,887,134深灰花沙,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,887,134深灰花沙,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,887,134深灰花沙,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418719,2015UKI秋冬订货会,UKI,印花装饰银狐绒全长直筒裤,887,134深灰花沙,XXL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,黑色系,300-399,348,主：35%棉60%聚酯纤维5%氨纶
25418101,2015UKI秋冬订货会,UKI,水洗牛仔抓毛全长铅笔裤,888,743蓝色,M,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,蓝色系,300-399,398,主：71%棉27%涤2%氨纶
25418101,2015UKI秋冬订货会,UKI,水洗牛仔抓毛全长铅笔裤,888,743蓝色,L,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,蓝色系,300-399,398,主：71%棉27%涤2%氨纶
25418101,2015UKI秋冬订货会,UKI,水洗牛仔抓毛全长铅笔裤,888,743蓝色,XL,服装,外出服装系列,便裤（裤子）,冬,冬二,基本款,蓝色系,300-399,398,主：71%棉27%涤2%氨纶
