款号,订货会,品牌,品名,流水号,颜色,尺码,大类,中类,小类,季节,波段,等级,色系,价格带,吊牌价,描述
4559101,1,OCT,金属丝吊带款防辐射,1239,14中灰,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,400-499,428,37.6%棉 33.5%聚酯纤维 28.9%金属纤维（辅料除外)
4559101,1,OCT,金属丝吊带款防辐射,1240,51粉红,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,400-499,428,37.6%棉 33.5%聚酯纤维 28.9%金属纤维（辅料除外)
4559101,1,OCT,金属丝吊带款防辐射,1240,51粉红,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,400-499,428,37.6%棉 33.5%聚酯纤维 28.9%金属纤维（辅料除外)
4559101,1,OCT,金属丝吊带款防辐射,1240,51粉红,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,400-499,428,37.6%棉 33.5%聚酯纤维 28.9%金属纤维（辅料除外)
4559101,1,OCT,金属丝吊带款防辐射,1241,80紫色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,400-499,428,37.6%棉 33.5%聚酯纤维 28.9%金属纤维（辅料除外)
4559101,1,OCT,金属丝吊带款防辐射,1241,80紫色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,400-499,428,37.6%棉 33.5%聚酯纤维 28.9%金属纤维（辅料除外)
4559101,1,OCT,金属丝吊带款防辐射,1241,80紫色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,400-499,428,37.6%棉 33.5%聚酯纤维 28.9%金属纤维（辅料除外)
4753101,1,OCT,太阳花抱被金属丝,1242,80紫色,L,防辐射,防辐射服装系列,防辐射抱被,秋,秋一,主力款,紫色系,500-999,798,"主布：92.1%棉 7.9%氨纶
里布：50%锦纶（含有银离子） 48%聚酯纤维
含银量：5.6g/㎡"
4832308,1,OCT,银纤维包被,1243,14中灰,L,防辐射,防辐射服装系列,防辐射抱被,秋,秋一,主力款,黑色系,500-999,798,"主布：100%棉
里布：57.8%锦纶（含银离子）42.2%酯纤维 含银量：7.1g/㎡"
14120807,1,OCT,金属拼网布防辐射背心,1244,413深绿,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,绿色系,500-999,780,30%金属丝35%棉35%涤纶
14120807,1,OCT,金属拼网布防辐射背心,1244,413深绿,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,绿色系,500-999,780,30%金属丝35%棉35%涤纶
14120807,1,OCT,金属拼网布防辐射背心,1244,413深绿,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,绿色系,500-999,780,30%金属丝35%棉35%涤纶
14120807,1,OCT,金属拼网布防辐射背心,1245,933桔红,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,桔色系,500-999,780,30%金属丝35%棉35%涤纶
14120807,1,OCT,金属拼网布防辐射背心,1245,933桔红,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,桔色系,500-999,780,30%金属丝35%棉35%涤纶
14120807,1,OCT,金属拼网布防辐射背心,1245,933桔红,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,桔色系,500-999,780,30%金属丝35%棉35%涤纶
9551101,2,UKI,蕾丝网眼防辐射吊带,1246,14中灰,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,主布：100%锦纶（含有银离子）含银量：17.3g/m2，配布：100%聚酯纤维（花边除外）
9551101,2,UKI,蕾丝网眼防辐射吊带,1246,14中灰,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,主布：100%锦纶（含有银离子）含银量：17.3g/m2，配布：100%聚酯纤维（花边除外）
9551101,2,UKI,蕾丝网眼防辐射吊带,1246,14中灰,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,主布：100%锦纶（含有银离子）含银量：17.3g/m2，配布：100%聚酯纤维（花边除外）
9551105,2,UKI,网眼绣花布防辐射肚兜,1247,14中灰,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,568,主布：100%锦纶（含有银离子）含银量：17.3g/m2，配布：100%聚酯纤维（花边除外）
9551105,2,UKI,网眼绣花布防辐射肚兜,1247,14中灰,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,568,主布：100%锦纶（含有银离子）含银量：17.3g/m2，配布：100%聚酯纤维（花边除外）
9551105,2,UKI,网眼绣花布防辐射肚兜,1247,14中灰,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,568,主布：100%锦纶（含有银离子）含银量：17.3g/m2，配布：100%聚酯纤维（花边除外）
9551306,2,UKI,蕾丝银纤维,1248,14中灰,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,780,57.8%锦纶（含银离子）42.2%聚酯纤维，含银量：7.1g/m2（花边除外）
9551306,2,UKI,蕾丝银纤维,1248,14中灰,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,780,57.8%锦纶（含银离子）42.2%聚酯纤维，含银量：7.1g/m2（花边除外）
9551306,2,UKI,蕾丝银纤维,1248,14中灰,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,780,57.8%锦纶（含银离子）42.2%聚酯纤维，含银量：7.1g/m2（花边除外）
9552101,2,UKI,银防辐射吊带衫,1249,14中灰,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,780,主布：52.9%锦纶（含有银离子）47.1%聚酯纤维含银量：5.7g/m2
9552101,2,UKI,银防辐射吊带衫,1249,14中灰,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,780,主布：52.9%锦纶（含有银离子）47.1%聚酯纤维含银量：5.7g/m2
9552101,2,UKI,银防辐射吊带衫,1249,14中灰,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,780,主布：52.9%锦纶（含有银离子）47.1%聚酯纤维含银量：5.7g/m2
9552103,2,UKI,花边装饰吊带衫,1250,14中灰,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,880,主布：52.9%锦纶（含有银离子）47.1%聚酯纤维含银量：5.7g/m2花边：100%棉
9552103,2,UKI,花边装饰吊带衫,1250,14中灰,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,880,主布：52.9%锦纶（含有银离子）47.1%聚酯纤维含银量：5.7g/m2花边：100%棉
9552103,2,UKI,花边装饰吊带衫,1250,14中灰,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,880,主布：52.9%锦纶（含有银离子）47.1%聚酯纤维含银量：5.7g/m2花边：100%棉
9552105,2,UKI,金属丝拼接防辐射背心,1251,77深藏青,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,500-999,598,"主布：36.2%棉，36.1%聚酯纤维,27.7%金属纤维，配布1:100%聚酯纤维,配布2:100%聚酯纤维"
9552105,2,UKI,金属丝拼接防辐射背心,1251,77深藏青,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,500-999,598,"主布：36.2%棉，36.1%聚酯纤维,27.7%金属纤维，配布1:100%聚酯纤维,配布2:100%聚酯纤维"
9552105,2,UKI,金属丝拼接防辐射背心,1251,77深藏青,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,500-999,598,"主布：36.2%棉，36.1%聚酯纤维,27.7%金属纤维，配布1:100%聚酯纤维,配布2:100%聚酯纤维"
9552105,2,UKI,金属丝拼接防辐射背心,1252,80紫色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,500-999,598,"主布：36.2%棉，36.1%聚酯纤维,27.7%金属纤维，配布1:100%聚酯纤维,配布2:100%聚酯纤维"
9552105,2,UKI,金属丝拼接防辐射背心,1252,80紫色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,500-999,598,"主布：36.2%棉，36.1%聚酯纤维,27.7%金属纤维，配布1:100%聚酯纤维,配布2:100%聚酯纤维"
9552105,2,UKI,金属丝拼接防辐射背心,1252,80紫色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,500-999,598,"主布：36.2%棉，36.1%聚酯纤维,27.7%金属纤维，配布1:100%聚酯纤维,配布2:100%聚酯纤维"
9553101,2,UKI,织带装饰防电磁波吊带,1253,51粉红,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1253,51粉红,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1253,51粉红,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1254,77深藏青,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1254,77深藏青,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1254,77深藏青,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1255,80紫色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1255,80紫色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
9553101,2,UKI,织带装饰防电磁波吊带,1255,80紫色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,300-399,368,主布：40.3%棉，34.6%聚酯纤维25.1%金属纤维（花边除外）
23320906,2,UKI,蕾丝布防辐射肚兜,1256,17灰色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,400-499,468,主布：55.6%锦纶（含有银离子）44.4%聚酯纤维，含银量：6.9g/m2，配布：100%聚酯纤维（花边除外）
23320906,2,UKI,蕾丝布防辐射肚兜,1256,17灰色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,400-499,468,主布：55.6%锦纶（含有银离子）44.4%聚酯纤维，含银量：6.9g/m2，配布：100%聚酯纤维（花边除外）
23320906,2,UKI,蕾丝布防辐射肚兜,1256,17灰色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,400-499,468,主布：55.6%锦纶（含有银离子）44.4%聚酯纤维，含银量：6.9g/m2，配布：100%聚酯纤维（花边除外）
24120901,2,UKI,雪纺银斜纹防辐射上衣,1257,163灰色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,"主布：53.9%锦纶（含有银离子）46.1%聚酯纤维 含银量：6.4g/m2,配布：100%聚酯纤维 里布：100%聚酯纤维"
24120901,2,UKI,雪纺银斜纹防辐射上衣,1257,163灰色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,"主布：53.9%锦纶（含有银离子）46.1%聚酯纤维 含银量：6.4g/m2,配布：100%聚酯纤维 里布：101%聚酯纤维"
24120901,2,UKI,雪纺银斜纹防辐射上衣,1257,163灰色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,"主布：53.9%锦纶（含有银离子）46.1%聚酯纤维 含银量：6.4g/m2,配布：100%聚酯纤维 里布：102%聚酯纤维"
24120907,2,UKI,银针织防辐射上衣,1258,163灰色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,100%锦纶（含银离子）含银量：18.7g/m2(花边除外）
24120907,2,UKI,银针织防辐射上衣,1258,163灰色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,100%锦纶（含银离子）含银量：18.7g/m2(花边除外）
24120907,2,UKI,银针织防辐射上衣,1258,163灰色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,100%锦纶（含银离子）含银量：18.7g/m2(花边除外）
24320801,2,UKI,公主装饰防电磁波上衣,1259,713藏青,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,500-999,580,主布：37.6%聚酯纤维，33.5%棉，28.9%金属纤维 配布：91.4%，8.6%氨纶
24320801,2,UKI,公主装饰防电磁波上衣,1259,713藏青,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,500-999,580,主布：37.6%聚酯纤维，33.5%棉，28.9%金属纤维 配布：91.4%，8.6%氨纶
24320801,2,UKI,公主装饰防电磁波上衣,1259,713藏青,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,蓝色系,500-999,580,主布：37.6%聚酯纤维，33.5%棉，28.9%金属纤维 配布：91.4%，8.6%氨纶
24320801,2,UKI,公主装饰防电磁波上衣,1260,933桔红,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,桔色系,500-999,580,主布：37.6%聚酯纤维，33.5%棉，28.9%金属纤维 配布：91.4%，8.6%氨纶
24320801,2,UKI,公主装饰防电磁波上衣,1260,933桔红,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,桔色系,500-999,580,主布：37.6%聚酯纤维，33.5%棉，28.9%金属纤维 配布：91.4%，8.6%氨纶
24320801,2,UKI,公主装饰防电磁波上衣,1260,933桔红,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,桔色系,500-999,580,主布：37.6%聚酯纤维，33.5%棉，28.9%金属纤维 配布：91.4%，8.6%氨纶
24320804,2,UKI,小花装饰防电磁波上衣,1261,573热粉红预留,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,500-999,680,45.3棉 29.4%金属纤维 25.3聚酯纤维
24320804,2,UKI,小花装饰防电磁波上衣,1261,573热粉红预留,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,500-999,680,45.3棉 29.4%金属纤维 25.3聚酯纤维
24320804,2,UKI,小花装饰防电磁波上衣,1261,573热粉红预留,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,红色系,500-999,680,45.3棉 29.4%金属纤维 25.3聚酯纤维
24320804,2,UKI,小花装饰防电磁波上衣,1262,853紫色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,500-999,680,45.3棉 29.4%金属纤维 25.3聚酯纤维
24320804,2,UKI,小花装饰防电磁波上衣,1262,853紫色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,500-999,680,45.3棉 29.4%金属纤维 25.3聚酯纤维
24320804,2,UKI,小花装饰防电磁波上衣,1262,853紫色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,紫色系,500-999,680,45.3棉 29.4%金属纤维 25.3聚酯纤维
24320902,2,UKI,网眼绣花装饰银针织,1263,163灰色,M,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,面布：100%聚酯纤维 配布：100%聚酯纤维 里布：100%腈纶 含银量：18.47g/m2
24320902,2,UKI,网眼绣花装饰银针织,1263,163灰色,L,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,面布：100%聚酯纤维 配布：100%聚酯纤维 里布：100%腈纶 含银量：18.47g/m2
24320902,2,UKI,网眼绣花装饰银针织,1263,163灰色,XL,防辐射,防辐射服装系列,上衣,秋,秋一,主力款,黑色系,500-999,980,面布：100%聚酯纤维 配布：100%聚酯纤维 里布：100%腈纶 含银量：18.47g/m2
13331703,1,OCT,一体成型无钢托文胸,1264,583粉红预留,L,家居,内衣系列,文胸,秋,秋一,主力款,红色系,300-399,328,主料：91.8%锦纶8.2%氨纶模杯：100%聚酯纤维（胶、泡沫塑料除外）
13331703,1,OCT,一体成型无钢托文胸,1264,583粉红预留,M,家居,内衣系列,文胸,秋,秋一,主力款,红色系,300-399,328,主料：91.8%锦纶8.2%氨纶模杯：100%聚酯纤维（胶、泡沫塑料除外）
13331703,1,OCT,一体成型无钢托文胸,1264,583粉红预留,XL,家居,内衣系列,文胸,秋,秋一,主力款,红色系,300-399,328,主料：91.8%锦纶8.2%氨纶模杯：100%聚酯纤维（胶、泡沫塑料除外）
13331703,1,OCT,一体成型无钢托文胸,1265,773天蓝,L,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,300-399,328,主料：91.8%锦纶8.2%氨纶模杯：100%聚酯纤维（胶、泡沫塑料除外）
13331703,1,OCT,一体成型无钢托文胸,1265,773天蓝,M,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,300-399,328,主料：91.8%锦纶8.2%氨纶模杯：100%聚酯纤维（胶、泡沫塑料除外）
13331703,1,OCT,一体成型无钢托文胸,1265,773天蓝,XL,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,300-399,328,主料：91.8%锦纶8.2%氨纶模杯：100%聚酯纤维（胶、泡沫塑料除外）
13341205,1,OCT,孕妇免洗裤（五条包）,1266,583粉红预留,L,家居,内衣系列,内裤,秋,秋一,主力款,红色系,100-199,128,100%棉
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,75B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,75C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,80B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,80C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,80D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,85B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,85C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,85D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130704,1,OCT,软钢托V型可哺乳文胸,1267,583粉红预留,90D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,268,主料：83.5%锦纶 16.5%氨纶 配料：81.7%锦纶 18.3%氨纶  里布：100%棉（嵌纱除外）
14130706,1,OCT,蕾丝可哺乳无钢托文胸,1268,203杏色,L,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,198,主料：95.2%莫代尔纤维 4.8%氨纶 配料：91.5%锦纶 8.5%氨纶 杯里：100%棉
14130706,1,OCT,蕾丝可哺乳无钢托文胸,1268,203杏色,M,家居,内衣系列,文胸,秋,秋一,主力款,白色系,100-199,198,主料：95.2%莫代尔纤维 4.8%氨纶 配料：91.5%锦纶 8.5%氨纶 杯里：100%棉
